Home Pack weight (average),Home Forwards average age,Home Backs average age,Home Tallest player,Home Differents nationalities for starters,Home Differents nationalities for all the team,Home JIFF players  ( read JIFF study in Top 14 ),Home team,Away Pack weight (average),Away Forwards average age,Away Backs average age,Away Tallest player,Away Differents nationalities for starters,Away Differents nationalities for all the team,Away JIFF players  ( read JIFF study in Top 14 ),Away team,meta,home_n_tries,minutes_of_home_tries,away_n_tries,minutes_of_away_tries,home_n_pen_kicks,minutes_of_home_pen_kicks,away_n_pen_kicks,minutes_of_away_pen_kicks,home_n_conversions,minutes_of_home_conversions,away_n_conversions,minutes_of_away_conversions,match_result
894 kg (111.75 kg),27 ans,27 ans,202 cm,France : 67% (10/15) Georgia : 7% (1/15) South Africa : 7% (1/15) Italy : 7% (1/15) Tonga : 7% (1/15) Fiji : 7% (1/15),France : 52% (12/23) England : 13% (3/23) Fiji : 9% (2/23) Georgia : 4% (1/23) South Africa : 4% (1/23) Italy : 4% (1/23) Tonga : 4% (1/23) Cameroon : 4% (1/23) Wales : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 14 / 23 (61%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon,919 kg (114.88 kg),27 ans,26 ans,200 cm,France : 73% (11/15) New Zealand : 7% (1/15) Ireland : 7% (1/15) Fiji : 7% (1/15) Georgia : 7% (1/15),France : 83% (19/23) New Zealand : 4% (1/23) Ireland : 4% (1/23) Fiji : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 19 / 23 (83%)  PRO NON-JIFF PLAYER : 3 / 23 (13 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Lyon," Date :  Saturday, May 11, 2024 Kick Off : 17:00 Venue : Stade Mayol Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3.0,55_10_63,2.0,49_70,3.0,6_41_80,1.0,35,3.0,11_56_65,2.0,50_71,30 - 24
968 kg (121.00 kg),29 ans,28 ans,207 cm,France : 80% (12/15) New Zealand : 7% (1/15) Australia : 7% (1/15) Tonga : 7% (1/15),France : 65% (15/23) Australia : 13% (3/23) Tonga : 9% (2/23) New Zealand : 4% (1/23) Argentina : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bordeaux,949 kg (118.63 kg),29 ans,27 ans,203 cm,France : 67% (10/15) New Zealand : 20% (3/15) Fiji : 7% (1/15) South Africa : 7% (1/15),France : 70% (16/23) New Zealand : 13% (3/23) Fiji : 4% (1/23) South Africa : 4% (1/23) Tonga : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),La Rochelle," Date :  Saturday, May 11, 2024 Kick Off : 21:05 Venue : Stade Chaban-Delmas Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",6.0,22_50_42_39_26_60,2.0,31_70,0.0,,0.0,,2.0,27_40,2.0,32_71,34 - 14
913 kg (114.13 kg),28 ans,27 ans,208 cm,France : 73% (11/15) Australia : 7% (1/15) England : 7% (1/15) Argentina : 7% (1/15) New Zealand : 7% (1/15),France : 70% (16/23) Australia : 9% (2/23) England : 4% (1/23) Argentina : 4% (1/23) New Zealand : 4% (1/23) Fiji : 4% (1/23) United-States : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse,909 kg (113.63 kg),27 ans,27 ans,199 cm,France : 73% (11/15) Germany : 7% (1/15) New Zealand : 7% (1/15) England : 7% (1/15) Fiji : 7% (1/15),France : 65% (15/23) South Africa : 9% (2/23) Germany : 4% (1/23) New Zealand : 4% (1/23) England : 4% (1/23) Fiji : 4% (1/23) Australia : 4% (1/23) Georgia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris," Date :  Sunday, May 12, 2024 Kick Off : 21:05 Venue : Stade Ernest-Wallon Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",6.0,29_9_44_56_74_79,2.0,20_58,3.0,5_38_48,2.0,13_41,5.0,10_30_45_75_80,1.0,21,49 - 18
922 kg (115.25 kg),27 ans,27 ans,203 cm,France : 67% (10/15) South Africa : 13% (2/15) Georgia : 7% (1/15) England : 7% (1/15) New Zealand : 7% (1/15),France : 70% (16/23) South Africa : 9% (2/23) Georgia : 4% (1/23) England : 4% (1/23) New Zealand : 4% (1/23) Canada : 4% (1/23) United-States : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Montpellier,912 kg (114.00 kg),24 ans,24 ans,200 cm,France : 73% (11/15) Spain : 7% (1/15) Samoa : 7% (1/15) Ireland : 7% (1/15) Fiji : 7% (1/15),France : 74% (17/23) Spain : 4% (1/23) Samoa : 4% (1/23) Ireland : 4% (1/23) Fiji : 4% (1/23) Australia : 4% (1/23) United-States : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 20 / 23 (87%)  PRO NON-JIFF PLAYER : 3 / 23 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulouse," Date :  Saturday, May 18, 2024 Kick Off : 15:00 Venue : GGL Stadium Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3.0,32_41_8,4.0,5_26_16_30,1.0,37,1.0,65,2.0,9_42,3.0,31_6_17,22 - 29
916 kg (114.50 kg),28 ans,27 ans,199 cm,France : 73% (11/15) Argentina : 13% (2/15) Fiji : 7% (1/15) Australia : 7% (1/15),France : 70% (16/23) Argentina : 9% (2/23) Fiji : 9% (2/23) Australia : 4% (1/23) Georgia : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 19 / 23 (83%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bayonne,961 kg (120.13 kg),27 ans,31 ans,198 cm,France : 27% (4/15) Argentina : 13% (2/15) Italy : 13% (2/15) South Africa : 13% (2/15) Samoa : 13% (2/15) Fiji : 13% (2/15) Australia : 7% (1/15),France : 43% (10/23) Samoa : 13% (3/23) Fiji : 13% (3/23) Argentina : 9% (2/23) Italy : 9% (2/23) South Africa : 9% (2/23) Australia : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Perpignan," Date :  Saturday, May 18, 2024 Kick Off : 17:00 Venue : Stade Jean Dauger Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2.0,17_42,2.0,47_73,3.0,13_50_57,2.0,5_21,2.0,18_43,2.0,48_74,23 - 20
907 kg (113.38 kg),28 ans,26 ans,203 cm,France : 73% (11/15) Scotland : 7% (1/15) Georgia : 7% (1/15) Argentina : 7% (1/15) Ireland : 7% (1/15),France : 70% (16/23) Argentina : 9% (2/23) Scotland : 4% (1/23) Georgia : 4% (1/23) Ireland : 4% (1/23) New Zealand : 4% (1/23) Italy : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 18 / 23 (78%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Oyonnax,920 kg (115.00 kg),29 ans,27 ans,202 cm,France : 40% (6/15) South Africa : 13% (2/15) Fiji : 13% (2/15) Cameroon : 7% (1/15) Georgia : 7% (1/15) Samoa : 7% (1/15) England : 7% (1/15) Wales : 7% (1/15),France : 48% (11/23) England : 13% (3/23) South Africa : 9% (2/23) Fiji : 9% (2/23) Cameroon : 4% (1/23) Georgia : 4% (1/23) Samoa : 4% (1/23) Wales : 4% (1/23) Italy : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 8 / 15 (53 %)  PRO NON-JIFF PLAYER : 7 / 15 (47 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 23 (57%)  PRO NON-JIFF PLAYER : 10 / 23 (43 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Toulon," Date :  Saturday, May 18, 2024 Kick Off : 17:00 Venue : Stade Charles-Mathon Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2.0,27_66,2.0,15_53,1.0,42,5.0,10_32_38_47_51,2.0,28_67,1.0,16,17 - 27
906 kg (113.25 kg),30 ans,27 ans,204 cm,France : 47% (7/15) Argentina : 20% (3/15) Australia : 13% (2/15) Fiji : 7% (1/15) Samoa : 7% (1/15) Tonga : 7% (1/15),France : 61% (14/23) Argentina : 13% (3/23) Australia : 9% (2/23) Fiji : 4% (1/23) Samoa : 4% (1/23) Tonga : 4% (1/23) Moldova : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 7 / 15 (47 %)  PRO NON-JIFF PLAYER : 8 / 15 (53 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Clermont,911 kg (113.88 kg),27 ans,28 ans,200 cm,France : 60% (9/15) Fiji : 20% (3/15) Australia : 13% (2/15) England : 7% (1/15),France : 61% (14/23) Fiji : 17% (4/23) Australia : 9% (2/23) England : 4% (1/23) South Africa : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres," Date :  Saturday, May 18, 2024 Kick Off : 17:00 Venue : Stade Marcel Michelin Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",5.0,83_9_49_71_16,2.0,60_75,1.0,24,2.0,21_36,4.0,10_17_52_84,2.0,61_76,36 - 20
918 kg (114.75 kg),27 ans,27 ans,200 cm,France : 60% (9/15) New Zealand : 13% (2/15) England : 7% (1/15) Australia : 7% (1/15) Fiji : 7% (1/15) Georgia : 7% (1/15),France : 65% (15/23) New Zealand : 13% (3/23) England : 4% (1/23) Australia : 4% (1/23) Fiji : 4% (1/23) Georgia : 4% (1/23) Samoa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Lyon,897 kg (112.13 kg),28 ans,27 ans,203 cm,France : 60% (9/15) Fiji : 13% (2/15) Georgia : 7% (1/15) Portugal : 7% (1/15) England : 7% (1/15) South Africa : 7% (1/15),France : 70% (16/23) South Africa : 9% (2/23) Fiji : 9% (2/23) Georgia : 4% (1/23) Portugal : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 19 / 23 (83%)  PRO NON-JIFF PLAYER : 4 / 23 (17 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Racing 92," Date :  Saturday, May 18, 2024 Kick Off : 17:00 Venue : Matmut Stadium de Gerland Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",1.0,21,2.0,64_32,5.0,37_41_42_47_68,0.0,,0.0,,2.0,33_65,20 - 14
933 kg (116.63 kg),27 ans,26 ans,203 cm,France : 60% (9/15) New Zealand : 20% (3/15) South Africa : 7% (1/15) Fiji : 7% (1/15) England : 7% (1/15),France : 70% (16/23) New Zealand : 13% (3/23) South Africa : 4% (1/23) Fiji : 4% (1/23) England : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),La Rochelle,906 kg (113.25 kg),28 ans,27 ans,202 cm,France : 60% (9/15) Argentina : 7% (1/15) New Zealand : 7% (1/15) Fiji : 7% (1/15) Georgia : 7% (1/15) England : 7% (1/15) Australia : 7% (1/15),France : 61% (14/23) England : 9% (2/23) Australia : 9% (2/23) Argentina : 4% (1/23) New Zealand : 4% (1/23) Fiji : 4% (1/23) Georgia : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Pau," Date :  Saturday, May 18, 2024 Kick Off : 21:05 Venue : Stade Marcel-Deflandre Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",2.0,72_7,0.0,,2.0,5_24,3.0,11_50_63,1.0,73,1.0,77,25 - 23
932 kg (116.50 kg),29 ans,27 ans,199 cm,France : 60% (9/15) Australia : 13% (2/15) South Africa : 13% (2/15) Germany : 7% (1/15) England : 7% (1/15),France : 52% (12/23) South Africa : 13% (3/23) Australia : 9% (2/23) Georgia : 9% (2/23) Germany : 4% (1/23) England : 4% (1/23) New Zealand : 4% (1/23) Fiji : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Paris,972 kg (121.50 kg),29 ans,27 ans,202 cm,France : 67% (10/15) Australia : 13% (2/15) New Zealand : 7% (1/15) Tonga : 7% (1/15) Congo : 7% (1/15),France : 65% (15/23) Australia : 13% (3/23) Tonga : 9% (2/23) New Zealand : 4% (1/23) Congo : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bordeaux," Date :  Sunday, May 19, 2024 Kick Off : 21:05 Venue : Stade Jean Bouin Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3.0,15_25_55,2.0,39_10,1.0,51,2.0,13_77,2.0,16_26,1.0,40,22 - 18
910 kg (113.75 kg),28 ans,27 ans,203 cm,France : 67% (10/15) South Africa : 13% (2/15) Fiji : 13% (2/15) England : 7% (1/15),France : 61% (14/23) South Africa : 13% (3/23) England : 9% (2/23) Fiji : 9% (2/23) Georgia : 4% (1/23) Portugal : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Racing 92,895 kg (111.88 kg),28 ans,26 ans,205 cm,France : 67% (10/15) Tonga : 7% (1/15) Fiji : 7% (1/15) New Zealand : 7% (1/15) Georgia : 7% (1/15) England : 7% (1/15),France : 61% (14/23) England : 9% (2/23) Australia : 9% (2/23) Tonga : 4% (1/23) Fiji : 4% (1/23) New Zealand : 4% (1/23) Georgia : 4% (1/23) Samoa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 12 / 15 (80 %)  PRO NON-JIFF PLAYER : 3 / 15 (20 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Pau," Date :  Saturday, June 1, 2024 Kick Off : 15:00 Venue : Stade de l’Abbé-Deschamps Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3.0,29_33_12,2.0,49_77,1.0,17,1.0,25,3.0,13_30_34,1.0,50,24 - 15
929 kg (116.13 kg),26 ans,29 ans,195 cm,France : 33% (5/15) Argentina : 20% (3/15) Italy : 13% (2/15) Fiji : 13% (2/15) Samoa : 7% (1/15) Australia : 7% (1/15) England : 7% (1/15),France : 39% (9/23) Argentina : 13% (3/23) Samoa : 13% (3/23) Italy : 9% (2/23) Fiji : 9% (2/23) South Africa : 9% (2/23) Australia : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 1 / 15 (7 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 13 / 23 (57%)  PRO NON-JIFF PLAYER : 9 / 23 (39 %)  ACADEMY NON-JIFF PLAYER : 1 / 23 (4 %),Perpignan,953 kg (119.13 kg),28 ans,28 ans,198 cm,France : 73% (11/15) South Africa : 7% (1/15) Argentina : 7% (1/15) Tonga : 7% (1/15) Australia : 7% (1/15),France : 65% (15/23) Tonga : 9% (2/23) Australia : 9% (2/23) South Africa : 4% (1/23) Argentina : 4% (1/23) Congo : 4% (1/23) New Zealand : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bordeaux," Date :  Saturday, June 1, 2024 Kick Off : 17:00 Venue : Stade Aimé Giral Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4.0,16_27_22_32,3.0,17_59_69,3.0,39_61_66,3.0,5_11_35,4.0,17_23_29_33,3.0,18_60_70,37 - 30
910 kg (113.75 kg),27 ans,29 ans,203 cm,France : 73% (11/15) Scotland : 7% (1/15) Georgia : 7% (1/15) Argentina : 7% (1/15) New Zealand : 7% (1/15),France : 57% (13/23) New Zealand : 13% (3/23) Georgia : 9% (2/23) Argentina : 9% (2/23) Scotland : 4% (1/23) Samoa : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 13 / 15 (87 %)  PRO NON-JIFF PLAYER : 2 / 15 (13 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 15 / 23 (65%)  PRO NON-JIFF PLAYER : 8 / 23 (35 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Oyonnax,921 kg (115.13 kg),29 ans,27 ans,199 cm,France : 67% (10/15) Argentina : 20% (3/15) Fiji : 7% (1/15) Australia : 7% (1/15),France : 61% (14/23) Argentina : 13% (3/23) Fiji : 9% (2/23) Australia : 4% (1/23) Uruguay : 4% (1/23) Georgia : 4% (1/23) Tonga : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 18 / 23 (78%)  PRO NON-JIFF PLAYER : 5 / 23 (22 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Bayonne," Date :  Saturday, June 1, 2024 Kick Off : 17:00 Venue : Stade Charles-Mathon Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3.0,31_3_80,4.0,7_47_71_43,2.0,16_59,0.0,,3.0,4_32_81,0.0,,27 - 20
946 kg (118.25 kg),30 ans,27 ans,200 cm,France : 47% (7/15) Fiji : 27% (4/15) Australia : 13% (2/15) Georgia : 7% (1/15) New Zealand : 7% (1/15),France : 57% (13/23) Fiji : 22% (5/23) Australia : 9% (2/23) Georgia : 4% (1/23) New Zealand : 4% (1/23) England : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 9 / 15 (60 %)  PRO NON-JIFF PLAYER : 6 / 15 (40 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 16 / 23 (70%)  PRO NON-JIFF PLAYER : 7 / 23 (30 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Castres,949 kg (118.63 kg),29 ans,28 ans,200 cm,France : 53% (8/15) South Africa : 20% (3/15) Australia : 7% (1/15) Argentina : 7% (1/15) Tonga : 7% (1/15) Fiji : 7% (1/15),France : 61% (14/23) South Africa : 13% (3/23) Australia : 9% (2/23) Argentina : 4% (1/23) Tonga : 4% (1/23) Fiji : 4% (1/23) Germany : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Paris," Date :  Saturday, June 1, 2024 Kick Off : 17:00 Venue : Stade Pierre Fabre Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",3.0,45_31_61,2.0,17_55,2.0,21_42,2.0,2_39,3.0,32_46_62,1.0,18,27 - 18
922 kg (115.25 kg),26 ans,28 ans,202 cm,France : 53% (8/15) South Africa : 20% (3/15) Georgia : 13% (2/15) Canada : 7% (1/15) New Zealand : 7% (1/15),France : 61% (14/23) South Africa : 13% (3/23) Georgia : 9% (2/23) New Zealand : 9% (2/23) Canada : 4% (1/23) United-States : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 11 / 15 (73 %)  PRO NON-JIFF PLAYER : 4 / 15 (27 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER: 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Montpellier,892 kg (111.50 kg),27 ans,27 ans,196 cm,France : 60% (9/15) Georgia : 7% (1/15) Samoa : 7% (1/15) Ireland : 7% (1/15) New Zealand : 7% (1/15) Fiji : 7% (1/15) South Africa : 7% (1/15),France : 70% (16/23) New Zealand : 9% (2/23) Georgia : 4% (1/23) Samoa : 4% (1/23) Ireland : 4% (1/23) Fiji : 4% (1/23) South Africa : 4% (1/23),PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 10 / 15 (67 %)  PRO NON-JIFF PLAYER : 5 / 15 (33 %)  ACADEMY NON-JIFF PLAYER : 0 / 15 (0 %)  PRO JIFF PLAYER + ACADEMY JIFF PLAYER : 17 / 23 (74%)  PRO NON-JIFF PLAYER : 6 / 23 (26 %)  ACADEMY NON-JIFF PLAYER : 0 / 23 (0 %),Lyon," Date :  Saturday, June 1, 2024 Kick Off : 17:00 Venue : GGL Stadium Tournament : Top 14 Round : pool stage  All times shown are french time,refresh to see your local time. ",4.0,20_47_68_58,4.0,33_82_70_75,2.0,14_28,0.0,,4.0,21_48_59_69,3.0,71_76_83,41 - 26
